"","X","id","Q1","Q2","Q3","Q4_1","Q4_2","Q4_3","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","density","areapc"
"3161",3242,1524,2,2,1,"重庆市","重庆市",NA,3,7,128,4,3,1,"2022/1/20",3,6,5,5,389.0883731,32
"3162",3243,849,1,2,1,"重庆市","重庆市",NA,3,10,75,3,3,1,"2023/1/2",4,3,5,2,389.0883731,25
"3163",3244,1208,1,3,1,"重庆市","重庆市",NA,2,8,125,3,2,1,"2022/12/15",4,5,5,5,389.0883731,41.6666666666667
"3164",3245,1264,2,4,1,"重庆市","重庆市",NA,2,4,90,3,3,2,"",0,4,5,5,389.0883731,30
"3165",3246,835,1,2,1,"重庆市","重庆市",NA,5,6,125,4,3,1,"2023/1/4",4,3,3,3,389.0883731,31.25
"3166",3247,965,2,3,1,"重庆市","重庆市",NA,4,3,120,3,3,2,"",0,5,5,5,389.0883731,40
"3167",3248,1038,1,2,1,"重庆市","重庆市",NA,2,6,90,5,4,1,"2022/12/15",2,4,4,4,389.0883731,18
"3168",3249,1488,2,2,1,"重庆市","重庆市",NA,2,4,103,3,3,1,"2022/12/11",4,6,5,6,389.0883731,34.3333333333333
"3169",3250,1395,1,3,1,"重庆市","重庆市",NA,5,3,115,3,2,1,"2022/12/12",4,5,4,3,389.0883731,38.3333333333333
"3170",3251,1010,2,2,1,"重庆市","重庆市",NA,4,4,80,3,2,2,"",0,4,4,5,389.0883731,26.6666666666667
"3171",3252,1335,2,3,1,"重庆市","重庆市",NA,3,4,110,6,3,1,"2023/1/3",3,5,6,6,389.0883731,18.3333333333333
"3172",3253,1153,2,4,1,"重庆市","重庆市",NA,2,4,115,3,3,1,"2022/12/16",4,5,4,5,389.0883731,38.3333333333333
"3173",3254,1344,1,3,1,"重庆市","重庆市",NA,4,2,114,5,2,1,"2022/12/18",3,5,5,5,389.0883731,22.8
"3174",3255,1013,1,2,1,"重庆市","重庆市",NA,4,3,80,1,NA,1,"2023/1/8",2,4,4,NA,389.0883731,80
"3175",3256,1233,2,2,1,"重庆市","重庆市",NA,3,4,140,2,2,1,"2022/12/6",3,5,5,5,389.0883731,70
"3176",3257,1590,2,3,1,"重庆市","重庆市",NA,3,4,142,6,3,2,"",0,7,6,6,389.0883731,23.6666666666667
"3177",3258,909,1,3,1,"重庆市","重庆市",NA,2,4,145,5,3,1,"2022/11/12",3,5,6,6,389.0883731,29
"3178",3259,1501,1,3,1,"重庆市","重庆市",NA,2,2,115,4,3,1,"2022/11/11",4,6,6,6,389.0883731,28.75
"3179",3260,1158,1,2,1,"重庆市","重庆市",NA,2,4,120,4,2,1,"2022/12/22",3,5,5,5,389.0883731,30
"3180",3261,1377,1,5,1,"重庆市","重庆市",NA,3,3,115,4,3,1,"2022/12/7",4,5,5,5,389.0883731,28.75
"3181",3262,889,1,2,1,"重庆市","重庆市",NA,2,8,110,3,3,1,"2023/1/1",2,3,5,5,389.0883731,36.6666666666667
"3182",3263,865,2,2,1,"重庆市","重庆市",NA,1,6,100,2,2,1,"2022/12/12",3,3,5,2,389.0883731,50
"3183",3264,1349,2,3,1,"重庆市","重庆市",NA,4,2,110,4,3,1,"2022/12/26",4,5,5,5,389.0883731,27.5
"3184",3265,926,2,4,1,"重庆市","重庆市",NA,4,3,69,4,4,1,"2022/12/20",4,3,5,3,389.0883731,17.25
"3185",3266,1459,1,3,1,"重庆市","重庆市",NA,4,2,150,6,4,1,"2022/12/15",3,5,5,6,389.0883731,25
"3186",3267,1150,2,2,1,"重庆市","重庆市",NA,1,7,115,4,3,1,"2022/12/20",4,4,5,4,389.0883731,28.75
"3187",3268,1167,1,2,1,"重庆市","重庆市",NA,3,6,115,5,4,1,"2022/12/14",4,5,3,4,389.0883731,23
"3188",3269,998,1,3,1,"重庆市","重庆市",NA,2,10,65,3,2,1,"2022/12/12",4,4,5,3,389.0883731,21.6666666666667
"3189",3270,1633,2,1,2,"重庆市","重庆市",NA,5,1,200,6,5,1,"2022/12/25",3,6,2,3,389.0883731,33.3333333333333
"3190",3271,962,2,2,2,"重庆市","重庆市",NA,3,2,110,5,3,1,"2022/12/12",4,3,5,2,389.0883731,22
"3191",3272,1569,2,2,1,"重庆市","重庆市",NA,2,3,200,5,4,1,"2022/12/15",1,6,5,6,389.0883731,40
"3192",3273,1294,2,3,1,"重庆市","重庆市",NA,3,2,100,4,2,2,"",0,5,5,5,389.0883731,25
"3193",3274,966,2,2,1,"重庆市","重庆市",NA,5,9,120,3,3,1,"2022/12/20",2,5,5,2,389.0883731,40
"3194",3275,1548,2,3,1,"重庆市","重庆市",NA,2,4,140,6,3,1,"2022/11/6",4,6,6,6,389.0883731,23.3333333333333
"3195",3276,842,2,2,2,"重庆市","重庆市",NA,4,8,35,2,2,1,"2022/12/17",4,3,5,5,389.0883731,17.5
"3196",3277,1503,2,3,1,"重庆市","重庆市",NA,2,7,115,4,3,1,"2022/12/10",4,6,5,5,389.0883731,28.75
"3197",3278,1589,2,3,1,"重庆市","重庆市",NA,3,2,141,6,3,2,"",0,7,6,6,389.0883731,23.5
"3198",3279,1490,2,3,1,"重庆市","重庆市",NA,1,7,105,6,4,1,"2022/12/10",4,6,5,5,389.0883731,17.5
"3199",3280,2376,1,2,1,"四川省","泸州市",NA,3,6,115,3,2,1,"2022/12/5",4,5,5,5,342.5933234,38.3333333333333
"3200",3281,1232,2,2,1,"四川省","成都市",NA,2,4,135,3,3,1,"2022/12/19",4,5,5,5,1229.508677,45
"3201",3282,1533,1,3,1,"四川省","成都市",NA,4,4,132,5,2,1,"2022/12/28",3,6,6,6,1229.508677,26.4
"3202",3283,1189,1,4,1,"四川省","成都市",NA,2,6,116,5,4,1,"2022/12/9",4,5,4,4,1229.508677,23.2
"3203",3284,1382,2,5,1,"四川省","成都市",NA,3,2,115,3,3,1,"2022/12/31",4,5,4,4,1229.508677,38.3333333333333
"3204",3285,1067,2,3,1,"四川省","成都市",NA,3,4,93,4,3,1,"2022/12/13",4,4,5,5,1229.508677,23.25
"3205",3286,1630,2,1,1,"四川省","成都市",NA,1,4,150,4,3,2,"",0,6,2,5,1229.508677,37.5
"3206",3287,1072,1,3,1,"四川省","成都市",NA,1,5,100,3,2,1,"2022/12/16",3,4,4,4,1229.508677,33.3333333333333
"3207",3288,2017,1,2,2,"四川省","凉山彝",NA,5,1,100,5,3,1,"2023/1/1",3,3,3,3,79.19632016,20
"3208",3289,2468,1,2,1,"四川省","泸州市",NA,2,5,112,3,2,2,"",0,6,5,6,342.5933234,37.3333333333333
"3209",3290,1254,2,2,1,"四川省","成都市",NA,4,3,76,1,NA,1,"2022/12/18",3,4,5,NA,1229.508677,76
"3210",3291,956,2,2,1,"四川省","成都市",NA,3,4,105,4,4,1,"2022/12/15",3,3,5,5,1229.508677,26.25
"3211",3292,2434,2,2,2,"四川省","泸州市",NA,6,1,195,6,4,1,"2022/12/25",4,5,5,5,342.5933234,32.5
"3212",3293,2069,2,4,1,"四川省","绵阳市",NA,2,3,125,5,2,1,"2022/12/16",4,3,3,4,244.5340529,25
"3213",3294,1516,2,3,1,"四川省","成都市",NA,5,3,115,4,2,1,"2022/12/18",4,6,5,6,1229.508677,28.75
"3214",3295,818,1,1,1,"四川省","成都市",NA,5,6,100,3,3,1,"2022/12/16",2,3,3,3,1229.508677,33.3333333333333
"3215",3296,1135,1,2,1,"四川省","成都市",NA,4,4,105,3,2,1,"2022/12/22",4,4,4,4,1229.508677,35
"3216",3297,1243,2,3,1,"四川省","成都市",NA,4,2,200,3,2,2,"",0,5,5,5,1229.508677,66.6666666666667
"3217",3298,1577,2,2,1,"四川省","成都市",NA,2,2,115,3,3,1,"2022/12/28",4,6,5,5,1229.508677,38.3333333333333
"3218",3299,2103,1,2,2,"四川省","巴中市",NA,4,1,209,3,3,1,"2022/12/21",4,3,2,3,204.9483399,69.6666666666667
"3219",3300,2460,2,2,1,"四川省","宜宾市",NA,4,2,131,7,5,1,"2022/12/14",4,6,5,2,351.4470099,18.7142857142857
"3220",3301,1346,2,2,1,"四川省","成都市",NA,2,4,110,3,1,1,"2022/12/16",4,5,5,4,1229.508677,36.6666666666667
"3221",3302,2455,1,2,1,"四川省","绵阳市",NA,3,4,120,3,2,1,"2022/12/24",3,5,5,5,244.5340529,40
"3222",3303,1236,2,2,1,"四川省","成都市",NA,2,2,141,5,5,2,"",0,5,4,6,1229.508677,28.2
"3223",3304,1962,1,2,1,"四川省","泸州市",NA,4,2,95,5,5,2,"",0,3,3,3,342.5933234,19
"3224",3305,1147,1,4,1,"四川省","成都市",NA,1,3,120,4,4,1,"2022/12/12",3,4,5,5,1229.508677,30
"3225",3306,1750,2,1,1,"四川省","达州市",NA,1,7,122.5,3,3,1,"2022/12/18",4,3,2,4,330.7120424,40.8333333333333
"3226",3307,2331,2,3,1,"四川省","宜宾市",NA,2,4,98,4,2,1,"2022/12/23",2,5,5,5,351.4470099,24.5
"3227",3308,1481,1,2,1,"四川省","成都市",NA,2,4,95,4,4,1,"2023/1/1",3,6,5,5,1229.508677,23.75
"3228",3309,1772,1,2,1,"四川省","泸州市",NA,4,2,176,3,2,1,"2022/12/17",4,4,4,2,342.5933234,58.6666666666667
"3229",3310,1064,2,3,1,"四川省","成都市",NA,4,2,92,3,2,1,"2022/12/13",4,4,3,3,1229.508677,30.6666666666667
"3230",3311,1359,2,2,1,"四川省","成都市",NA,2,4,120,4,4,2,"",0,5,5,5,1229.508677,30
"3231",3312,1109,1,3,1,"四川省","成都市",NA,1,6,108,5,4,1,"2022/12/20",3,4,5,5,1229.508677,21.6
"3232",3313,1110,1,4,1,"四川省","成都市",NA,2,4,103,1,NA,1,"2022/12/16",4,4,5,NA,1229.508677,103
"3233",3314,1005,1,2,1,"四川省","成都市",NA,2,2,75,3,3,1,"2022/12/11",4,4,4,3,1229.508677,25
"3234",3315,1318,2,3,1,"四川省","成都市",NA,3,2,108,5,3,1,"2022/12/13",3,5,5,5,1229.508677,21.6
"3235",3316,1513,2,3,1,"四川省","成都市",NA,3,4,115,3,2,1,"2022/12/30",4,6,5,5,1229.508677,38.3333333333333
"3236",3317,1378,2,2,1,"四川省","成都市",NA,3,2,115,6,4,1,"2022/12/16",4,5,5,5,1229.508677,19.1666666666667
"3237",3318,1115,1,3,1,"四川省","成都市",NA,2,4,110,3,2,1,"2022/12/15",3,4,5,5,1229.508677,36.6666666666667
"3238",3319,1551,2,3,1,"四川省","成都市",NA,2,3,150,4,2,1,"2022/12/8",3,6,6,6,1229.508677,37.5
"3239",3320,1557,2,3,1,"四川省","成都市",NA,4,2,145,6,5,1,"2022/12/22",4,6,5,5,1229.508677,24.1666666666667
"3240",3321,2377,2,2,2,"四川省","广安市",NA,3,4,120,4,4,1,"2022/12/16",2,5,5,5,476.4491257,30
"3241",3322,1809,2,1,2,"四川省","南充市",NA,5,6,85,3,3,2,"",0,2,2,2,450.7836005,28.3333333333333
"3242",3323,1497,2,3,1,"四川省","成都市",NA,1,4,115,4,2,1,"2022/12/24",4,6,6,6,1229.508677,28.75
"3243",3324,2287,2,2,2,"四川省","乐山市",NA,6,1,165,7,6,1,"2022/12/15",4,4,4,4,245.6948177,23.5714285714286
"3244",3325,1419,2,2,1,"四川省","成都市",NA,5,2,123,2,2,1,"2022/12/11",4,5,4,4,1229.508677,61.5
"3245",3326,1253,2,3,1,"四川省","成都市",NA,2,8,72,4,3,1,"2022/12/8",3,4,5,5,1229.508677,18
"3246",3327,1934,1,2,1,"四川省","达州市",NA,4,6,80,4,4,1,"2022/12/18",3,3,4,4,330.7120424,20
"3247",3328,1563,1,3,1,"四川省","成都市",NA,4,2,160,4,3,1,"2022/12/23",4,6,5,5,1229.508677,40
"3248",3329,1281,2,2,1,"四川省","成都市",NA,2,4,98,4,4,2,"",0,5,5,5,1229.508677,24.5
"3249",3330,1319,2,2,1,"四川省","成都市",NA,3,2,103,5,5,1,"2022/12/19",4,5,5,5,1229.508677,20.6
"3250",3331,921,1,2,2,"四川省","成都市",NA,6,2,40,3,3,2,"",0,3,5,5,1229.508677,13.3333333333333
"3251",3332,971,2,2,1,"四川省","成都市",NA,3,4,121,5,4,1,"2022/12/5",4,5,2,2,1229.508677,24.2
"3252",3333,1324,2,4,1,"四川省","成都市",NA,2,3,110,6,5,1,"2022/12/12",3,5,5,5,1229.508677,18.3333333333333
"3253",3334,1113,2,4,1,"四川省","成都市",NA,1,4,110,3,3,1,"2022/12/20",3,4,5,5,1229.508677,36.6666666666667
"3254",3335,864,2,3,1,"四川省","成都市",NA,2,4,98,3,2,1,"2022/11/6",3,3,4,5,1229.508677,32.6666666666667
"3255",3336,1402,1,3,1,"四川省","成都市",NA,2,4,118,5,4,1,"2022/12/16",4,5,6,5,1229.508677,23.6
"3256",3337,847,1,2,1,"四川省","成都市",NA,4,2,73,2,2,1,"2022/11/23",4,3,4,4,1229.508677,36.5
"3257",3338,910,2,1,1,"四川省","成都市",NA,6,1,145,5,5,1,"2022/12/23",3,5,2,5,1229.508677,29
"3258",3339,1326,1,3,1,"四川省","成都市",NA,2,4,105,3,2,1,"2022/12/16",4,5,5,5,1229.508677,35
"3259",3340,2337,2,2,1,"四川省","南充市",NA,3,3,100,6,6,2,"",0,5,3,3,450.7836005,16.6666666666667
"3260",3341,1541,2,3,1,"四川省","成都市",NA,1,4,135,5,2,1,"2022/12/26",4,6,6,6,1229.508677,27
"3261",3342,1973,2,2,1,"四川省","遂宁市",NA,2,3,95,5,3,1,"2022/12/24",4,3,5,6,531.5587528,19
"3262",3343,1172,2,2,1,"四川省","成都市",NA,3,2,120,4,3,1,"2022/12/27",1,5,2,2,1229.508677,30
"3263",3344,1492,2,3,1,"四川省","成都市",NA,3,2,110,4,2,2,"",0,6,5,5,1229.508677,27.5
"3264",3345,1407,2,2,1,"四川省","成都市",NA,3,4,120,4,4,1,"2022/12/16",4,5,5,3,1229.508677,30
"3265",3346,1500,2,5,1,"四川省","成都市",NA,2,4,120,5,3,2,"",0,6,5,5,1229.508677,24
"3266",3347,1715,1,1,2,"四川省","巴中市",NA,4,4,105,4,4,1,"2022/12/25",2,2,3,3,204.9483399,26.25
"3267",3348,1105,2,2,1,"四川省","成都市",NA,4,4,105,7,5,1,"2022/12/16",2,4,4,5,1229.508677,15
"3268",3349,1538,1,4,1,"四川省","成都市",NA,4,2,135,4,3,2,"",0,6,5,5,1229.508677,33.75
"3269",3350,1015,1,2,2,"四川省","成都市",NA,6,2,80,5,5,1,"2022/12/12",3,4,5,5,1229.508677,16
"3270",3351,1270,1,3,1,"四川省","成都市",NA,3,3,85,4,3,1,"2022/12/16",4,4,5,5,1229.508677,21.25
"3271",3352,1807,2,1,2,"四川省","德阳市",NA,5,1,80,7,4,1,"2022/12/27",3,2,3,4,591.9142567,11.4285714285714
"3272",3353,2368,2,2,1,"四川省","眉山市",NA,1,6,120,6,4,1,"2022/12/21",3,5,4,4,410.8627481,20
"3273",3354,1054,2,2,1,"四川省","成都市",NA,4,2,90,3,3,1,"2023/1/1",4,4,5,3,1229.508677,30
"3274",3355,1056,2,2,1,"四川省","成都市",NA,2,4,91,4,4,1,"2022/12/16",4,4,4,4,1229.508677,22.75
"3275",3356,1055,2,3,1,"四川省","成都市",NA,5,4,95,2,2,1,"2022/12/18",2,4,4,4,1229.508677,47.5
"3276",3357,1353,1,3,1,"四川省","成都市",NA,4,2,118,6,5,1,"2022/12/14",3,5,5,5,1229.508677,19.6666666666667
"3277",3358,1406,1,2,1,"四川省","成都市",NA,2,6,125,3,2,1,"2022/12/25",3,5,5,4,1229.508677,41.6666666666667
"3278",3359,1355,2,2,1,"四川省","成都市",NA,1,5,115,5,4,1,"2022/12/16",4,5,5,5,1229.508677,23
"3279",3360,812,2,1,1,"贵州省","贵阳市",NA,3,4,75,4,4,1,"2022/12/29",4,3,2,5,709.1499363,18.75
"3280",3361,2116,1,3,1,"贵州省","六盘水",NA,3,2,80,2,2,1,"2023/1/1",3,4,4,4,306.2167533,40
"3281",3362,1373,2,4,1,"贵州省","贵阳市",NA,3,4,120,4,3,2,"",0,5,5,5,709.1499363,30
"3282",3363,2068,2,2,1,"贵州省","安顺市",NA,5,2,126,3,2,1,"2022/12/24",3,3,5,5,264.9347838,42
"3283",3364,1374,2,4,1,"贵州省","贵阳市",NA,3,4,120,4,3,2,"",0,5,5,5,709.1499363,30
"3284",3365,1333,2,2,1,"贵州省","贵阳市",NA,3,3,110,5,2,1,"2022/12/22",2,5,5,3,709.1499363,22
"3285",3366,1375,2,4,1,"贵州省","贵阳市",NA,3,4,120,4,3,2,"",0,5,5,5,709.1499363,30
"3286",3367,1142,2,3,1,"贵州省","贵阳市",NA,2,3,115,3,2,1,"2022/12/20",2,4,5,5,709.1499363,38.3333333333333
"3287",3368,1069,2,3,1,"云南省","昆明市",NA,4,10,93,3,3,1,"2022/12/28",4,4,3,3,372.3209492,31
"3288",3369,1795,2,2,2,"云南省","玉溪市",NA,5,1,45,7,5,1,"2022/12/18",4,2,4,4,141.6306808,6.42857142857143
"3289",3370,2285,1,2,2,"云南省","昭通市",NA,6,1,156,4,2,2,"",0,4,3,3,221.1980408,39
"3290",3371,2236,1,4,1,"云南省","德宏傣",NA,4,1,120,3,3,1,"2022/12/24",2,4,4,5,112.6453533,40
"3291",3372,1237,1,4,1,"云南省","昆明市",NA,2,4,143,5,3,1,"2023/1/5",4,5,5,5,372.3209492,28.6
"3292",3373,1688,2,1,1,"云南省","保山市",NA,3,2,95,6,4,1,"2023/1/12",4,3,3,3,121.9943963,15.8333333333333
"3293",3374,1323,1,3,1,"云南省","昆明市",NA,2,2,105,4,3,1,"2022/12/10",4,5,5,5,372.3209492,26.25
"3294",3375,1351,2,3,1,"云南省","昆明市",NA,1,6,118,4,2,2,"",0,5,4,4,372.3209492,29.5
"3295",3376,2303,1,1,2,"云南省","保山市",NA,6,1,200,6,5,1,"2023/1/1",3,4,2,3,121.9943963,33.3333333333333
"3296",3377,904,2,2,2,"云南省","昆明市",NA,6,1,120,5,5,2,"",0,5,4,4,372.3209492,24
"3297",3379,1063,1,4,1,"云南省","昆明市",NA,1,6,92,4,2,1,"2022/12/10",4,4,4,4,372.3209492,23
"3298",3380,1761,2,2,2,"云南省","德宏傣",NA,6,1,140,3,3,1,"2023/1/3",2,2,5,2,112.6453533,46.6666666666667
"3299",3381,1895,2,2,1,"云南省","曲靖市",NA,3,2,125,3,3,1,"2022/12/24",4,4,4,4,191.4482734,41.6666666666667
"3300",3382,1959,1,2,2,"云南省","西双版",NA,6,2,90,5,5,1,"2022/12/26",2,3,3,3,62.01366941,18
"3301",3383,1146,2,4,1,"云南省","昆明市",NA,1,3,120,3,2,1,"2022/12/11",3,4,5,5,372.3209492,40
"3302",3384,995,2,4,1,"陕西省","西安市",NA,4,2,60,3,3,1,"2022/12/14",2,4,4,4,1086.21005,20
"3303",3385,1679,1,1,1,"陕西省","安康市",NA,3,4,88,3,3,1,"2022/12/25",4,3,3,4,106.9507503,29.3333333333333
"3304",3386,2403,2,2,1,"陕西省","咸阳市",NA,3,3,125,4,3,1,"2023/1/12",4,5,3,3,417.942289,31.25
"3305",3387,1507,2,3,1,"陕西省","西安市",NA,2,4,120,4,2,1,"2022/12/22",2,6,5,5,1086.21005,30
"3306",3388,1587,2,1,1,"陕西省","西安市",NA,3,2,134,3,3,1,"2022/12/25",2,6,2,5,1086.21005,44.6666666666667
"3307",3389,1613,2,3,1,"陕西省","西安市",NA,3,2,180,5,3,1,"2022/12/22",3,7,5,6,1086.21005,36
"3308",3390,1118,1,2,1,"陕西省","西安市",NA,2,4,105,6,5,1,"2022/12/21",4,4,5,4,1086.21005,17.5
"3309",3391,944,2,2,2,"陕西省","西安市",NA,4,2,100,3,2,2,"",0,3,5,5,1086.21005,33.3333333333333
"3310",3392,1394,2,2,1,"陕西省","西安市",NA,4,3,115,4,3,1,"2023/1/8",4,5,5,5,1086.21005,28.75
"3311",3393,1151,1,3,1,"陕西省","西安市",NA,2,4,120,4,2,1,"2022/12/8",2,4,5,5,1086.21005,30
"3312",3395,1231,2,4,1,"陕西省","西安市",NA,3,4,138,4,3,1,"2022/12/31",3,5,4,5,1086.21005,34.5
"3313",3396,1171,1,2,1,"陕西省","西安市",NA,3,3,115,2,2,1,"2022/12/26",4,5,5,5,1086.21005,57.5
"3314",3397,1535,2,3,1,"陕西省","西安市",NA,3,4,134,4,2,1,"2022/12/20",3,6,6,6,1086.21005,33.5
"3315",3398,1552,1,2,1,"陕西省","西安市",NA,2,5,145,2,2,1,"2023/1/1",4,6,5,6,1086.21005,72.5
"3316",3399,1380,2,3,1,"陕西省","西安市",NA,3,6,115,4,3,1,"2022/12/19",4,5,5,5,1086.21005,28.75
"3317",3400,1290,1,3,1,"陕西省","西安市",NA,2,4,95,4,3,1,"2022/11/17",4,5,4,3,1086.21005,23.75
"3318",3401,938,1,4,1,"陕西省","西安市",NA,2,3,89,4,4,1,"2022/12/31",3,3,4,4,1086.21005,22.25
"3319",3402,2284,2,4,1,"陕西省","宝鸡市",NA,2,2,154,3,2,1,"2022/12/29",3,4,5,5,189.4970151,51.3333333333333
"3320",3403,1864,2,4,1,"陕西省","铜川市",NA,2,6,105,3,2,1,"2022/12/22",4,3,3,2,180.176698,35
"3321",3405,1187,2,2,2,"陕西省","西安市",NA,6,2,120,4,4,2,"",0,5,4,2,1086.21005,30
"3322",3406,1768,1,1,2,"陕西省","汉中市",NA,5,1,150,4,4,2,"",0,2,3,5,121.460256,37.5
"3323",3407,1085,2,3,1,"陕西省","西安市",NA,4,3,95,3,2,1,"2022/12/22",4,4,5,5,1086.21005,31.6666666666667
"3324",3408,1048,2,2,1,"陕西省","西安市",NA,3,6,92,4,3,1,"2022/12/22",3,4,5,5,1086.21005,23
"3325",3409,1356,2,2,1,"陕西省","西安市",NA,1,4,115,5,2,1,"2022/12/17",4,5,5,5,1086.21005,23
"3326",3410,856,2,2,1,"陕西省","西安市",NA,3,4,91,5,3,1,"2022/11/13",4,3,5,3,1086.21005,18.2
"3327",3411,1859,2,2,2,"陕西省","渭南市",NA,6,1,95,5,4,1,"2023/1/5",4,2,5,5,373.1028562,19
"3328",3412,1143,2,3,1,"陕西省","西安市",NA,3,5,115,4,3,2,"",0,4,4,4,1086.21005,28.75
"3329",3413,1775,2,1,2,"陕西省","汉中市",NA,5,1,200,4,4,1,"2022/12/25",1,2,2,5,121.460256,50
"3330",3414,1053,1,3,1,"陕西省","西安市",NA,4,10,90,3,3,1,"2022/12/21",4,4,5,4,1086.21005,30
"3331",3415,913,2,2,1,"陕西省","西安市",NA,3,2,190,3,3,1,"2022/12/15",3,5,7,7,1086.21005,63.3333333333333
"3332",3416,1238,1,2,1,"陕西省","西安市",NA,1,6,145,3,3,1,"2022/12/23",4,5,5,3,1086.21005,48.3333333333333
"3333",3417,1108,1,3,1,"陕西省","西安市",NA,1,4,108,4,3,1,"2022/12/14",3,4,6,6,1086.21005,27
"3334",3418,1416,2,3,1,"甘肃省","兰州市",NA,3,6,128,4,3,1,"2022/12/20",2,5,4,4,304.2260697,32
"3335",3419,2079,2,2,2,"甘肃省","陇南市",NA,6,1,125,6,6,1,"2022/12/28",4,3,3,5,88.6002233,20.8333333333333
"3336",3420,1075,1,1,2,"甘肃省","兰州市",NA,4,1,100,2,2,2,"",0,4,3,5,304.2260697,50
"3337",3421,819,2,2,1,"甘肃省","兰州市",NA,5,3,100,3,3,1,"2022/12/26",2,3,5,2,304.2260697,33.3333333333333
"3338",3422,1869,2,1,1,"甘肃省","平凉市",NA,5,3,110.34,7,5,1,"2022/11/26",1,3,3,5,172.9549867,15.7628571428571
"3339",3423,1077,1,2,1,"甘肃省","兰州市",NA,3,4,100,3,3,2,"",0,4,4,3,304.2260697,33.3333333333333
"3340",3424,964,2,2,1,"甘肃省","兰州市",NA,3,1,115,2,2,1,"2022/12/25",4,5,5,5,304.2260697,57.5
"3341",3425,1732,1,1,1,"甘肃省","",NA,2,4,112,3,1,1,"2022/12/17",4,3,3,3,NA,37.3333333333333
"3342",3426,2230,1,2,1,"甘肃省","白银市",NA,4,1,115,3,3,1,"2022/12/13",4,4,3,5,77.54066737,38.3333333333333
"3343",3427,937,1,2,1,"甘肃省","兰州市",NA,4,4,86,4,3,2,"",0,3,5,5,304.2260697,21.5
"3344",3428,2264,2,3,1,"甘肃省","",NA,3,2,139,3,2,1,"2022/12/15",3,4,5,5,NA,46.3333333333333
"3345",3429,1114,1,2,1,"甘肃省","兰州市",NA,2,4,110,4,3,1,"2022/12/13",3,4,6,5,304.2260697,27.5
"3346",3430,1458,2,2,1,"甘肃省","兰州市",NA,4,4,150,3,3,2,"",0,5,5,5,304.2260697,50
"3347",3431,2223,2,2,1,"甘肃省","白银市",NA,3,3,115,4,3,1,"2022/12/17",4,4,5,5,77.54066737,28.75
"3348",3432,807,2,1,1,"甘肃省","兰州市",NA,5,3,28,4,4,2,"",0,3,2,4,304.2260697,7
"3349",3433,2096,2,2,1,"甘肃省","定西市",NA,5,1,195,5,5,1,"2022/12/20",4,3,3,5,133.4381379,39
"3350",3434,961,1,2,2,"甘肃省","兰州市",NA,4,3,110,6,3,1,"2022/12/27",3,3,5,5,304.2260697,18.3333333333333
"3351",3435,1016,1,3,1,"甘肃省","兰州市",NA,1,4,85,4,3,1,"2022/11/28",3,4,5,6,304.2260697,21.25
"3352",3436,1804,1,2,2,"甘肃省","甘南藏",NA,3,9,75,6,6,2,"",0,2,3,3,19.69202991,12.5
"3353",3437,1489,2,3,1,"甘肃省","兰州市",NA,3,5,108,4,3,1,"2022/12/4",1,6,5,5,304.2260697,27
"3354",3438,894,2,2,1,"甘肃省","兰州市",NA,3,3,115,3,2,1,"2022/11/1",4,5,5,5,304.2260697,38.3333333333333
"3355",3439,1948,2,2,1,"宁夏回族自治区","石嘴山",NA,4,10,85,4,3,1,"2022/12/12",4,3,4,3,195.1375817,21.25
"3356",3440,1805,1,1,1,"宁夏回族自治区","石嘴山",NA,3,4,80,3,2,2,"",0,2,2,6,195.1375817,26.6666666666667
"3357",3441,1729,2,2,2,"宁夏回族自治区","吴忠市",NA,6,1,105,4,2,1,"2022/12/29",4,2,3,3,81.48807318,26.25
"3358",3442,1173,1,5,1,"新疆维吾尔自治区","乌鲁木",NA,3,2,120,3,3,1,"2023/1/2",2,5,3,4,135.67364,40
"3359",3443,1350,2,2,1,"新疆维吾尔自治区","乌鲁木",NA,3,2,116,4,3,1,"2022/12/14",3,5,5,5,135.67364,29
"3360",3444,1129,2,2,2,"新疆维吾尔自治区","乌鲁木",NA,4,2,110,3,3,1,"2022/10/29",2,4,5,3,135.67364,36.6666666666667
"3361",3445,929,1,3,1,"新疆维吾尔自治区","乌鲁木",NA,4,10,75,3,2,1,"2022/10/4",4,3,4,3,135.67364,25
"3362",3446,1657,1,2,1,"新疆维吾尔自治区","阿克苏",NA,3,4,80,6,6,2,"",0,3,4,5,22.56421229,13.3333333333333
"3363",3447,868,2,2,1,"新疆维吾尔自治区","乌鲁木",NA,4,2,95,5,3,1,"2022/11/26",4,3,5,5,135.67364,19
"3364",3448,1987,2,1,1,"新疆维吾尔自治区","阿勒泰",NA,4,6,95,4,2,1,"2022/12/14",4,3,3,2,6.148831684,23.75
"3365",3449,1650,2,2,1,"新疆维吾尔自治区","喀什地",NA,4,4,55,4,3,1,"2022/12/13",3,3,4,5,37.71414841,13.75
"3366",3450,103,1,3,1,"北京市","北京市",NA,3,3,77,4,3,1,"2022/12/11",4,5,5,5,1401.496406,19.25
"3367",3451,1214,1,4,1,"北京市","北京市",NA,4,6,100,5,4,1,"2022/12/18",3,6,5,5,1401.496406,20
"3368",3452,1761,2,4,1,"北京市","北京市",NA,1,6,60,2,2,1,"2023/1/19",3,5,5,5,1401.496406,30
